0,4917358455412,4917358455412,4917358455412
1,4917358455412,4917358455412,7622716644886
2,4917358455412,4917358455412,8076742048644
3,4151779847938,4151779847938,4151779847938
4,3305637814126,3305637814126,3305637814126
5,3305637814126,3305637814126,4813245366136
6,1716697388554,1716697388554,1716697388554
7,1716697388554,1716697388554,3480080919250
8,1716697388554,1716697388554,2139355986856
9,1716697388554,1716697388554,2253396580544
10,37077220860,37077220860,37077220860
11,37077220860,37077220860,849959226934
12,37077220860,37077220860,1722436605196
13,37077220860,37077220860,1263111329426
14,37077220860,37077220860,1963417389102
15,12185653580,12185653580,12185653580
16,12185653580,12185653580,3458045432148
17,12185653580,12185653580,2864554039004
18,12185653580,12185653580,2449719648660
19,12185653580,12185653580,1622759554122
20,12185653580,12185653580,1748999078624
21,12185653580,12185653580,1006808690674
22,12185653580,12185653580,2338351929746
23,12185653580,12185653580,2616395167150
24,12185653580,12185653580,3012578718998
25,12185653580,12185653580,747068028430
26,12185653580,12185653580,612998698994
27,12185653580,12185653580,349327265518
28,12185653580,12185653580,1884377064598
29,12185653580,12185653580,342239945002
30,12185653580,12185653580,3038345279752
31,12185653580,12185653580,202488762002
32,12185653580,12185653580,1049955185280
33,12185653580,12185653580,823747760480
34,12185653580,12185653580,1313400547486
35,12185653580,12185653580,463432143946
36,12185653580,12185653580,342239945002
37,12185653580,12185653580,1049955185280
38,12185653580,12185653580,1639352322358
39,12185653580,12185653580,753752947948
40,12185653580,12185653580,1101747855646
41,12185653580,12185653580,3155506855160
42,12185653580,12185653580,1133656435774
43,12185653580,12185653580,1714415609462
44,12185653580,12185653580,1201082392210
45,12185653580,12185653580,886061634526
46,12185653580,12185653580,1383814408956
47,12185653580,12185653580,389023534522
48,12185653580,12185653580,1302210710420
49,12185653580,12185653580,786425670660
50,12185653580,12185653580,1456182967008
51,12185653580,12185653580,1104884346232
52,12185653580,12185653580,451255955002
53,12185653580,12185653580,1124402660160
54,12185653580,12185653580,1302210710420
55,12185653580,12185653580,311927095424
56,12185653580,12185653580,1802153452042
57,12185653580,12185653580,2156694858324
58,12185653580,12185653580,3458045432148
59,12185653580,12185653580,233615499746
60,12185653580,12185653580,368849889370
61,12185653580,12185653580,1260301837278
62,12185653580,12185653580,1850979583364
63,12185653580,12185653580,1796207257040
64,12185653580,12185653580,840994205150
65,12185653580,12185653580,897319461036
66,12185653580,12185653580,218977013154
67,12185653580,12185653580,2317443542848
68,12185653580,12185653580,1765994448748
69,12185653580,12185653580,751022732036
70,12185653580,12185653580,1573189495112
71,12185653580,12185653580,1461718466296
72,12185653580,12185653580,2031623045508
73,12185653580,12185653580,1290092145884
74,12185653580,12185653580,2338711923800
75,12185653580,12185653580,2139113349154
76,12185653580,12185653580,3026330708334
77,12185653580,12185653580,740012613182
78,12185653580,12185653580,202488762002
