145,26891,6502135,6502135
146,26891,1545601,1545601
147,26891,1545601,1545601
148,26891,2395149,2395149
149,26891,211727,211727
150,26891,52197233,52197233
151,26891,9540813,9540813
152,26891,218357,218357
153,26891,307335,307335
154,26891,1614121,1614121
155,26891,1614121,1614121
156,26891,9415141,9415141
157,26891,12953339,12953339
158,26891,1796081,1796081
159,26891,12446577,12446577
160,26891,500859,500859
161,26891,48229,48229
162,26891,1769441,1769441
163,26891,1170633,1170633
164,26891,1170633,1170633
165,26891,4346599,4346599
166,26891,12922703,12922703
167,26891,5806289,5806289
168,26891,5806289,5806289
169,26891,4757553,4757553
170,26891,4757553,4757553
171,26891,3986315,3986315
172,26891,19393487,19393487
173,26891,3394935,3394935
174,26891,14652449,14652449
175,26891,48130983,48130983
176,26891,13833183,13833183
177,26891,2401009,2401009
178,26891,20642487,20642487
179,26891,1180605,1180605
180,26891,204781,204781
181,26891,29958763,29958763
182,26891,9022181,9022181
183,26891,2508319,2508319
184,26891,24688693,24688693
185,26891,692921,692921
186,26891,39740481,39740481
187,26891,39740481,39740481
188,26891,1664801,1664801
189,26891,664813,664813
190,26891,3836417,3836417
191,26891,72361,72361
192,26891,10018973,10018973
193,26891,8788333,8788333
194,26891,375713,375713
195,26891,15549309,15549309
196,26891,6842863,6842863
197,26891,7479819,7479819
198,26891,574687,574687
199,26891,5874487,5874487
200,26891,5241595,5241595
201,26891,4153415,4153415
202,26891,1445231,1445231
203,26891,726683,726683
204,26891,4689377,4689377
205,26891,4689377,4689377
206,26891,31051205,31051205
207,26891,26285517,26285517
208,26891,1969829,1969829
209,26891,387685,387685
210,26891,11212233,11212233
211,26891,295675,295675
212,26891,3961361,3961361
213,26891,9038617,9038617
214,26891,2855023,2855023
215,26891,11743985,11743985
216,26891,3549577,3549577
217,26891,1816573,1816573
218,26891,7216241,7216241
219,26891,9016657,9016657
220,26891,697951,697951
221,26891,697951,697951
222,26891,4559369,4559369
223,26891,5588301,5588301
224,26891,2585945,2585945
225,26891,3445145,3445145
226,26891,325679,325679
227,26891,1008571,1008571
228,26891,1962739,1962739
229,26891,875207,875207
230,26891,683621,683621
231,26891,4682119,4682119
232,26891,4682119,4682119
233,26891,5067673,5067673
234,26891,2483367,2483367
235,26891,4410645,4410645
236,26891,466137,466137
237,26891,6419565,6419565
238,26891,8684911,8684911
239,26891,23315773,23315773
240,26891,23315773,23315773
241,26891,1631483,1631483
242,26891,751641,751641
243,26891,479349,479349
244,26891,10263777,10263777
245,26891,2133331,2133331
246,26891,3507931,3507931
247,26891,2469617,2469617
248,26891,115279,115279
249,26891,2357445,2357445
250,26891,674283,674283
251,26891,6682951,6682951
252,26891,919235,919235
253,26891,35984169,35984169
254,26891,7177093,7177093
255,26891,7087957,7087957
256,26891,670319,670319
257,26891,670319,670319
258,26891,3409309,3409309
259,26891,4840143,4840143
260,26891,13586175,13586175
261,26891,13586175,13586175
262,26891,33941043,33941043
263,26891,17113779,17113779
264,26891,45287825,45287825
265,26891,1592809,1592809
266,26891,7183743,7183743
267,26891,455389,455389
268,26891,18567943,18567943
269,26891,3092861,3092861
270,26891,2215095,2215095
271,26891,844127,844127
272,26891,676313,676313
273,26891,51060927,51060927
274,26891,512849,512849
275,26891,905613,905613
276,26891,3291913,3291913
277,26891,301035,301035
278,26891,600121,600121
279,26891,600121,600121
280,26891,34236935,34236935
281,26891,12741685,12741685
282,26891,22128195,22128195
283,26891,10523235,10523235
284,26891,8380297,8380297
285,26891,684067,684067
286,26891,3068273,3068273
287,26891,3068273,3068273
288,26891,2451989,2451989
289,26891,2451989,2451989
290,26891,11491915,11491915
291,26891,746081,746081
292,26891,8362343,8362343
293,26891,749407,749407
294,26891,749407,749407
295,26891,872179,872179
296,26891,3141005,3141005
297,26891,5209719,5209719
298,26891,6024215,6024215
299,26891,763449,763449
300,26891,1801761,1801761
301,26891,297881,297881
302,26891,2844633,2844633
303,26891,2844633,2844633
304,26891,4186269,4186269
305,26891,24908239,24908239
306,26891,10096617,10096617
307,26891,3875213,3875213
308,26891,7700603,7700603
309,26891,159943,159943
310,26891,55493,55493
311,26891,4526227,4526227
312,26891,990235,990235
313,26891,51709271,51709271
314,26891,26893737,26893737
315,26891,570623,570623
316,20591,20591,20591
317,20591,4033459,4033459
318,20591,9677455,9677455
319,20591,2806315,2806315
320,20591,2428587,2428587
321,20591,16750179,16750179
322,20591,1755197,1755197
323,20591,1755197,1755197
324,20591,9407893,9407893
325,20591,2109517,2109517
326,20591,2109517,2109517
327,20591,3914799,3914799
328,20591,2388379,2388379
329,20591,8379849,8379849
330,20591,1678839,1678839
331,20591,2244295,2244295
332,20591,6229109,6229109
333,20591,3457449,3457449
334,20591,22651533,22651533
335,20591,5787007,5787007
336,20591,5945629,5945629
337,20591,5945629,5945629
338,20591,18303443,18303443
339,20591,10304929,10304929
340,20591,7924071,7924071
341,20591,52465,52465
342,20591,52465,52465
343,20591,52465,52465
344,20591,5836427,5836427
345,20591,2736701,2736701
346,20591,1510421,1510421
347,20591,2403683,2403683
348,20591,5690883,5690883
349,20591,355671,355671
350,20591,773693,773693
351,20591,1200129,1200129
352,20591,4826727,4826727
353,20591,1778863,1778863
354,20591,1455967,1455967
355,20591,3101715,3101715
356,20591,3101715,3101715
357,20591,2300465,2300465
358,20591,7576747,7576747
359,20591,1793217,1793217
360,20591,7671265,7671265
361,20591,2284533,2284533
362,20591,16274055,16274055
363,20591,16274055,16274055
364,20591,7334615,7334615
365,20591,896961,896961
366,20591,3602129,3602129
367,20591,1056669,1056669
368,20591,2326155,2326155
369,20591,2220931,2220931
370,20591,823611,823611
371,20591,823611,823611
372,20591,3346015,3346015
373,20591,13722395,13722395
374,20591,13722395,13722395
375,20591,4848153,4848153
376,20591,4848153,4848153
377,20591,13927099,13927099
378,20591,96795,96795
379,20591,3286853,3286853
380,20591,1488937,1488937
381,20591,1488937,1488937
382,20591,527361,527361
383,20591,3189933,3189933
384,20591,591577,591577
385,20591,591577,591577
386,20591,448767,448767
387,20591,5657763,5657763
388,20591,1042303,1042303
389,20591,1042303,1042303
390,20591,6534345,6534345
391,20591,9791389,9791389
392,20591,1164779,1164779
393,20591,252559,252559
394,20591,5205457,5205457
395,20591,5205457,5205457
396,20591,3846659,3846659
397,20591,1479047,1479047
398,20591,1479047,1479047
399,20591,3858613,3858613
400,20591,1223347,1223347
401,20591,3496577,3496577
402,20591,34185,34185
403,20591,19985487,19985487
404,20591,1009337,1009337
405,20591,5905745,5905745
406,20591,5480569,5480569
407,20591,8695645,8695645
408,20591,672521,672521
409,20591,8016407,8016407
410,20591,805273,805273
411,20591,3116557,3116557
412,20591,2822383,2822383
413,20591,403293,403293
414,20591,403293,403293
415,20591,3955711,3955711
416,20591,3094941,3094941
417,20591,14999299,14999299
418,20591,4334445,4334445
419,20591,3557349,3557349
420,20591,1697919,1697919
421,20591,24461895,24461895
422,20591,6141487,6141487
423,20591,1103057,1103057
424,20591,1519551,1519551
425,20591,1568789,1568789
426,20591,676821,676821
427,20591,1305859,1305859
428,20591,1328433,1328433
429,20591,656447,656447
430,20591,1214053,1214053
431,20591,375235,375235
432,20591,401411,401411
433,20591,1803479,1803479
434,20591,1357977,1357977
435,20591,34953,34953
436,20591,4873405,4873405
437,20591,12374111,12374111
438,20591,951407,951407
439,20591,8428125,8428125
440,20591,528305,528305
441,20591,2193793,2193793
442,20591,2193793,2193793
443,20591,2179107,2179107
444,20591,2179107,2179107
445,20591,4677259,4677259
446,20591,4677259,4677259
447,20591,2190461,2190461
448,20591,2111109,2111109
449,20591,2260845,2260845
450,20591,416097,416097
451,20591,679975,679975
452,20591,2974349,2974349
453,20591,2923701,2923701
454,20591,10421573,10421573
455,20591,5676699,5676699
456,20591,12890035,12890035
457,20591,2937765,2937765
458,20591,3736459,3736459
459,20591,9795509,9795509
460,20591,16038233,16038233
461,20591,27794599,27794599
462,20591,4782691,4782691
463,20591,2978325,2978325
464,20591,8759737,8759737
465,20591,992611,992611
466,20591,191361,191361
467,20591,1334165,1334165
468,20591,6070665,6070665
469,20591,4137197,4137197
470,20591,11590099,11590099
471,20591,11590099,11590099
472,20591,4342653,4342653
473,20591,1913511,1913511
474,20591,14422457,14422457
475,20591,261739,261739
476,20591,1600665,1600665
477,20591,959005,959005
478,20591,1108613,1108613
479,20591,5622417,5622417
480,20591,512369,512369
481,20591,579743,579743
482,20591,14454039,14454039
483,20591,371417,371417
484,20591,371417,371417
485,20591,480943,480943
486,20591,10176921,10176921
487,20591,1138285,1138285
488,20591,627725,627725
489,20591,4404703,4404703
490,20591,514383,514383
491,20591,3932809,3932809
492,20591,4758851,4758851
493,20591,4758851,4758851
494,20591,2823153,2823153
495,16171,16171,16171
496,16171,350305,350305
497,16171,1208819,1208819
498,16171,76988099,76988099
499,16171,5292251,5292251
500,16171,5292251,5292251
501,16171,493271,493271
502,16171,1282367,1282367
503,16171,1718875,1718875
504,16171,19099159,19099159
505,16171,3046647,3046647
506,16171,7070597,7070597
507,16171,450355,450355
508,16171,1987025,1987025
509,16171,2133509,2133509
510,16171,2133509,2133509
511,16171,4720347,4720347
512,16171,6095095,6095095
513,16171,3284969,3284969
514,16171,3284969,3284969
515,16171,27875391,27875391
516,16171,27875391,27875391
517,16171,973665,973665
518,16171,30141825,30141825
519,16171,1451877,1451877
520,16171,1065203,1065203
521,16171,7101653,7101653
522,16171,10799711,10799711
523,16171,10799711,10799711
524,16171,402851,402851
525,16171,3200819,3200819
526,16171,4647415,4647415
527,16171,7521323,7521323
528,16171,5941537,5941537
529,16171,7123779,7123779
530,16171,5392623,5392623
531,16171,2223137,2223137
532,16171,4605911,4605911
533,16171,4605911,4605911
534,16171,13748411,13748411
535,16171,4972517,4972517
536,16171,1086365,1086365
537,16171,139147,139147
538,16171,16852581,16852581
539,16171,3475909,3475909
540,16171,1012039,1012039
541,16171,1012039,1012039
542,16171,6265243,6265243
543,16171,22286959,22286959
544,16171,824231,824231
545,16171,412153,412153
546,16171,1659415,1659415
547,16171,3382165,3382165
548,16171,3382165,3382165
549,16171,3541223,3541223
550,16171,1434513,1434513
551,16171,32573063,32573063
552,16171,4759965,4759965
553,16171,21734259,21734259
554,16171,21734259,21734259
555,16171,23695379,23695379
556,16171,1256003,1256003
557,16171,4135759,4135759
558,16171,8889447,8889447
559,16171,250385,250385
560,16171,1277933,1277933
561,16171,23881729,23881729
562,16171,6270289,6270289
563,16171,152869,152869
564,16171,3341773,3341773
565,16171,3655813,3655813
566,16171,2904451,2904451
567,16171,4418269,4418269
568,16171,2955427,2955427
569,16171,14891039,14891039
570,16171,635285,635285
571,16171,907233,907233
572,16171,4559347,4559347
573,16171,4630213,4630213
574,16171,4630213,4630213
575,16171,3977141,3977141
576,16171,4847851,4847851
577,16171,9720371,9720371
578,16171,10537395,10537395
579,16171,4929721,4929721
580,16171,3147303,3147303
581,16171,3147303,3147303
582,16171,195771153,195771153
583,16171,4996647,4996647
584,16171,3621251,3621251
585,16171,1609971,1609971
586,16171,17079697,17079697
587,16171,1609971,1609971
588,16171,5923073,5923073
589,16171,9541905,9541905
590,16171,14669667,14669667
591,16171,18282961,18282961
592,16171,6993091,6993091
593,16171,16966993,16966993
594,16171,689915,689915
595,16171,1836493,1836493
596,16171,7210555,7210555
597,16171,29910487,29910487
598,16171,30725115,30725115
599,16171,988349,988349
600,16171,4225531,4225531
601,16171,189981033,189981033
602,16171,6296953,6296953
603,16171,6991337,6991337
604,16171,153533413,153533413
605,16171,153533413,153533413
606,16171,8903665,8903665
607,16171,302327,302327
608,16171,1392685,1392685
609,16171,1392685,1392685
610,16171,1392685,1392685
611,16171,5972647,5972647
612,16171,2333577,2333577
613,16171,101028987,101028987
614,16171,18269361,18269361
615,16171,387041,387041
616,16171,5550745,5550745
617,16171,24781987,24781987
618,16171,9825803,9825803
619,16171,6131217,6131217
620,16171,6131217,6131217
621,16171,6131217,6131217
622,16171,2584359,2584359
623,16171,2584359,2584359
624,16171,4076743,4076743
625,16171,122382055,122382055
626,16171,48937767,48937767
627,16171,11878613,11878613
628,16171,11878613,11878613
629,16171,6946863,6946863
630,16171,7365263,7365263
631,16171,6660577,6660577
632,16171,10846421,10846421
633,16171,19416225,19416225
634,16171,5621149,5621149
635,16171,3234461,3234461
636,16171,5133015,5133015
637,16171,8307585,8307585
638,16171,16641431,16641431
639,16171,117485,117485
640,16171,3283847,3283847
641,16171,5858691,5858691
642,16171,3330855,3330855
643,16171,378215,378215
644,16171,1377233,1377233
645,16171,447795,447795
646,16171,8821305,8821305
647,16171,9250245,9250245
648,16171,1518931,1518931
649,16171,1518931,1518931
650,16171,819953,819953
651,16171,819953,819953
652,16171,3078373,3078373
653,16171,6153171,6153171
654,16171,1021171,1021171
655,16171,2287683,2287683
656,16171,3783967,3783967
657,16171,2086471,2086471
658,16171,6518353,6518353
659,16171,5854093,5854093
660,16171,4790401,4790401
661,16171,14791317,14791317
662,16171,952831,952831
663,16171,952831,952831
664,16171,6207597,6207597
665,16171,2945009,2945009
666,16171,437059,437059
667,16171,3085169,3085169
668,16171,3085169,3085169
669,16171,22920295,22920295
670,16171,7752351,7752351
671,16171,6358025,6358025
672,16171,34911207,34911207
673,16171,208411,208411
674,16171,4793847,4793847
675,16171,16005707,16005707
676,16171,9800251,9800251
677,16171,9800251,9800251
678,16171,4773161,4773161
679,16171,5115999,5115999
680,16171,5115999,5115999
681,16171,2908215,2908215
682,16171,9964545,9964545
683,16171,8892629,8892629
684,16171,1521933,1521933
685,16171,7295501,7295501
686,16171,7295501,7295501
687,16171,88761,88761
688,16171,855157,855157
689,16171,9492015,9492015
690,16171,9492015,9492015
691,16171,2450693,2450693
692,16171,3064449,3064449
693,16171,10237523,10237523
694,16171,1769687,1769687
695,16171,2853323,2853323
696,16171,1463983,1463983
697,16171,1526197,1526197
698,16171,1526197,1526197
699,16171,5045271,5045271
700,16171,4888121,4888121
701,16171,4103733,4103733
702,16171,6218337,6218337
703,16171,42221,42221
704,16171,1028609,1028609
705,16171,16543581,16543581
706,16171,5074471,5074471
707,16171,5074471,5074471
708,16171,253857,253857
709,16171,977459,977459
710,16171,1522583,1522583
711,16171,4564089,4564089
712,16171,4564089,4564089
713,16171,4564089,4564089
714,16171,1449637,1449637
715,16171,19023,19023
716,16171,5704177,5704177
717,16171,2392183,2392183
718,16171,2044345,2044345
719,16171,7150893,7150893
720,16171,3290151,3290151
721,16171,6784765,6784765
722,16171,4947105,4947105
723,16171,5169487,5169487
724,16171,77399,77399
725,16171,77399,77399
726,16171,3141477,3141477
727,16171,3346167,3346167
728,16171,3346167,3346167
729,16171,17384751,17384751
730,16171,77680445,77680445
731,16171,237925,237925
732,16171,2752593,2752593
733,16171,1203309,1203309
734,3085,3085,3085
735,3085,5726143,5726143
736,3085,5726143,5726143
737,3085,261099,261099
738,3085,946349,946349
739,3085,946349,946349
740,3085,30546949,30546949
741,3085,4163197,4163197
742,3085,73115995,73115995
743,3085,51815145,51815145
744,3085,5595449,5595449
745,3085,170353,170353
746,3085,4347715,4347715
747,3085,8422471,8422471
748,3085,12709381,12709381
749,3085,25350399,25350399
750,3085,13031461,13031461
751,3085,1098965,1098965
752,3085,354873,354873
753,3085,1540733,1540733
754,3085,1671873,1671873
755,3085,40810147,40810147
756,3085,125075,125075
757,3085,3173659,3173659
758,3085,31355323,31355323
759,3085,5140285,5140285
760,3085,1382767,1382767
761,3085,32788809,32788809
762,3085,3851993,3851993
763,3085,29921,29921
764,3085,14535153,14535153
765,3085,1443171,1443171
766,3085,915439,915439
767,3085,915439,915439
768,3085,4610037,4610037
769,3085,61301,61301
770,3085,1393783,1393783
771,3085,883713,883713
772,3085,883713,883713
773,3085,2092005,2092005
774,3085,3424459,3424459
775,3085,1135405,1135405
776,3085,16431973,16431973
777,3085,3528793,3528793
778,3085,14082231,14082231
779,3085,2380643,2380643
780,3085,2101809,2101809
781,3085,2101809,2101809
782,3085,4545919,4545919
783,3085,6730783,6730783
784,3085,6730783,6730783
785,3085,1828895,1828895
786,3085,10142395,10142395
787,3085,593313,593313
788,3085,6321269,6321269
789,3085,9456023,9456023
790,3085,4420773,4420773
791,3085,3278141,3278141
792,3085,15018555,15018555
793,3085,15018555,15018555
794,3085,4161959,4161959
795,3085,1789923,1789923
796,3085,352307,352307
797,3085,352307,352307
798,3085,5233559,5233559
799,3085,1410171,1410171
800,3085,1063289,1063289
801,3085,1063289,1063289
802,3085,3755091,3755091
803,3085,10154879,10154879
804,3085,51845139,51845139
805,3085,23894871,23894871
806,3085,5635069,5635069
807,3085,22326289,22326289
808,3085,13552881,13552881
809,3085,8293821,8293821
810,3085,13721435,13721435
811,3085,2487803,2487803
812,3085,6107573,6107573
813,3085,8101621,8101621
814,3085,184241,184241
815,3085,5796195,5796195
816,3085,12170863,12170863
817,3085,12170863,12170863
818,3085,6654747,6654747
819,3085,1458353,1458353
820,3085,3787763,3787763
821,3085,3787763,3787763
822,3085,8294463,8294463
823,3085,75041,75041
824,3085,2456371,2456371
825,3085,10971137,10971137
826,3085,3437403,3437403
827,3085,23240511,23240511
828,3085,1600195,1600195
829,3085,14974523,14974523
830,3085,3164847,3164847
831,3085,2904273,2904273
832,3085,5882973,5882973
833,3085,807653,807653
834,3085,4058287,4058287
835,3085,2637885,2637885
836,3085,2053135,2053135
837,3085,1125361,1125361
838,3085,7993329,7993329
839,3085,7993329,7993329
840,3085,4173323,4173323
841,3085,3592529,3592529
842,3085,3592529,3592529
843,3085,7815,7815
844,3085,99671,99671
845,3085,2604899,2604899
846,3085,564565,564565
847,3085,564565,564565
848,3085,564565,564565
849,3085,1850037,1850037
850,3085,10391291,10391291
851,3085,10017711,10017711
852,3085,10017711,10017711
853,3085,3992449,3992449
854,3085,11613121,11613121
855,3085,1738949,1738949
856,3085,3609893,3609893
857,3085,2153229,2153229
858,3085,52967,52967
859,3085,198959,198959
860,3085,198959,198959
861,3085,512199,512199
862,3085,10755089,10755089
863,3085,3264581,3264581
864,3085,3264581,3264581
865,3085,6918745,6918745
866,3085,916209,916209
867,3085,916209,916209
868,3085,12936467,12936467
869,3085,12341635,12341635
870,3085,1097867,1097867
871,3085,2023665,2023665
872,3085,8617531,8617531
873,3085,31113229,31113229
874,3085,832583,832583
875,3085,667347,667347
876,3085,2495223,2495223
877,3085,414831,414831
878,3085,392697,392697
879,3085,1763109,1763109
880,3085,7179177,7179177
881,3085,1924531,1924531
882,3085,4183859,4183859
883,3085,4422037,4422037
884,3085,123317,123317
885,3085,3661019,3661019
886,3085,11071331,11071331
887,3085,4532623,4532623
888,3085,2912365,2912365
889,3085,3116231,3116231
890,3085,9273763,9273763
891,3085,1752043,1752043
892,3085,7939349,7939349
893,3085,7939349,7939349
894,3085,1755843,1755843
895,3085,17301425,17301425
896,3085,1169663,1169663
897,3085,1344385,1344385
898,3085,6872689,6872689
899,3085,3435827,3435827
900,3085,312109,312109
901,3085,25934513,25934513
902,3085,103475,103475
903,3085,1179617,1179617
904,3085,1179617,1179617
905,3085,4610325,4610325
906,3085,731075,731075
907,3085,6556717,6556717
908,3085,4767501,4767501
909,3085,291115,291115
910,3085,525913,525913
911,3085,6767691,6767691
912,3085,16025931,16025931
913,3085,6581641,6581641
914,3085,898401,898401
915,3085,3515683,3515683
916,3085,387515,387515
917,3085,5376697,5376697
918,3085,1345949,1345949
919,3085,452083,452083
920,3085,4873727,4873727
921,3085,4873727,4873727
922,3085,48551,48551
923,3085,5550945,5550945
924,3085,1153793,1153793
925,3085,530237,530237
926,3085,573801,573801
927,3085,573801,573801
928,3085,4184511,4184511
929,3085,6474673,6474673
930,3085,1762941,1762941
931,3085,535711,535711
932,3085,3073613,3073613
933,3085,1108285,1108285
934,3085,2544005,2544005
935,3085,1597517,1597517
936,3085,65587,65587
937,3085,6641919,6641919
938,3085,1299881,1299881
939,3085,798529,798529
940,3085,538743,538743
941,3085,13103299,13103299
942,3085,4773247,4773247
943,3085,4773247,4773247
944,3085,9867945,9867945
945,3085,8565783,8565783
946,3085,315251,315251
947,3085,13718277,13718277
948,3085,13718277,13718277
949,3085,6067309,6067309
950,3085,2022667,2022667
951,3085,613063,613063
952,3085,8249219,8249219
953,3085,10080349,10080349
954,3085,1525875,1525875
955,3085,2096569,2096569
956,3085,1471269,1471269
957,3085,5953521,5953521
958,3085,3277201,3277201
959,3085,1318219,1318219
960,3085,1318219,1318219
961,3085,28970315,28970315
962,3085,2214451,2214451
963,3085,7315341,7315341
964,3085,13784405,13784405
965,3085,12303907,12303907
966,3085,2731987,2731987
967,3085,1685733,1685733
968,3085,2454515,2454515
969,3085,10876583,10876583
970,3085,49262243,49262243
971,3085,5012455,5012455
972,3085,5893261,5893261
973,3085,28161971,28161971
974,3085,28161971,28161971
975,3085,1447285,1447285
976,3085,1447285,1447285
977,3085,5850027,5850027
978,3085,402973,402973
979,3085,6930903,6930903
980,3085,13771467,13771467
981,3085,160751,160751
982,3085,4929297,4929297
983,3085,163457,163457
984,3085,369209,369209
985,3085,12147179,12147179
986,3085,3533685,3533685
987,3085,370941,370941
988,3085,3368419,3368419
989,3085,801681,801681
990,3085,1532209,1532209
991,3085,947325,947325
992,3085,9555031,9555031
993,3085,513809,513809
994,3085,513809,513809
995,3085,36702599,36702599
996,3085,9999901,9999901
997,3085,41267253,41267253
998,3085,16907805,16907805
999,3085,26162097,26162097
1000,3085,26162097,26162097
1001,3085,2888997,2888997
1002,3085,2622431,2622431
1003,3085,520387,520387
1004,3085,364143,364143
1005,3085,586523,586523
1006,3085,3564919,3564919
1007,3085,16800219,16800219
1008,3085,5637895,5637895
1009,3085,16357683,16357683
1010,3085,2317157,2317157
1011,3085,560027,560027
1012,3085,73631,73631
1013,3085,4742427,4742427
1014,3085,4742427,4742427
1015,3085,33130157,33130157
1016,3085,4291647,4291647
1017,3085,728413,728413
1018,3085,9943687,9943687
1019,3085,7338595,7338595
1020,3085,1511071,1511071
1021,3085,224679,224679
1022,3085,2741089,2741089
1023,3085,3847425,3847425
1024,3085,550373,550373
1025,3085,1248255,1248255
1026,3085,2697503,2697503
1027,3085,2697503,2697503
1028,3085,236339,236339
1029,3085,592051,592051
1030,3085,1095049,1095049
1031,3085,1227773,1227773
1032,3085,2879341,2879341
1033,3085,1458027,1458027
1034,3085,1458027,1458027
1035,3085,1458027,1458027
1036,3085,959151,959151
1037,3085,507777,507777
1038,3085,1790991,1790991
1039,3085,1790991,1790991
1040,3085,755405,755405
1041,3085,4723643,4723643
1042,3085,1200803,1200803
1043,3085,4064595,4064595
1044,3085,150631,150631
1045,3085,1582863,1582863
1046,3085,4021029,4021029
1047,3085,1580325,1580325
1048,3085,5635991,5635991
1049,3085,1585689,1585689
1050,3085,1117943,1117943
1051,3085,3894433,3894433
1052,3085,3894433,3894433
1053,3085,1368693,1368693
1054,3085,884505,884505
1055,3085,22298343,22298343
1056,3085,2273033,2273033
1057,3085,9372395,9372395
1058,3085,9372395,9372395
1059,3085,3212529,3212529
1060,3085,1088573,1088573
1061,3085,6065597,6065597
1062,3085,4199689,4199689
1063,3085,1522873,1522873
1064,3085,158519,158519
1065,3085,40760631,40760631
1066,3085,7220803,7220803
1067,1959,1959,1959
1068,1959,3228427,3228427
1069,1959,707557,707557
1070,1959,707557,707557
1071,1959,687065,687065
1072,1959,11597791,11597791
1073,1959,2157647,2157647
1074,1959,9773283,9773283
1075,1959,3022185,3022185
1076,1959,45838513,45838513
1077,1959,5966765,5966765
1078,1959,10911003,10911003
1079,1959,12844263,12844263
1080,1959,17380659,17380659
1081,1959,1847381,1847381
1082,1959,2752007,2752007
1083,1959,10041051,10041051
1084,1959,9099067,9099067
1085,1959,2858647,2858647
1086,1959,2656993,2656993
1087,1959,1059203,1059203
1088,1959,10440971,10440971
1089,1959,403469,403469
1090,1959,653127,653127
1091,1959,11373561,11373561
1092,1959,5193151,5193151
1093,1959,5238949,5238949
1094,1959,10140657,10140657
1095,1959,2229909,2229909
1096,1959,376479,376479
1097,1959,4647885,4647885
1098,1959,1929887,1929887
1099,1959,5104783,5104783
1100,1959,3865879,3865879
1101,1959,3049471,3049471
1102,1959,2315945,2315945
1103,1959,9921131,9921131
