0,6766793012145,7620777032707
1,6766793012145,7689323196003
2,5384951763283,5384951763283
3,5384951763283,6227946317815
4,5384951763283,5765273089119
5,3940473936085,3940473936085
6,2957266103185,2957266103185
7,2957266103185,3395034021923
8,1446819406491,1446819406491
9,1446819406491,3734291788221
10,1264269471153,1264269471153
11,60256935927,60256935927
12,60256935927,306590445363
13,60256935927,1310834783975
14,60256935927,1268172095227
15,60256935927,1767586944703
16,60256935927,1608912700717
17,60256935927,1504734763125
18,60256935927,321391133423
19,60256935927,1531308998589
20,60256935927,101393569381
21,60256935927,1231198066071
22,60256935927,376760354667
23,60256935927,1785282800105
24,60256935927,669153078565
25,60256935927,585102025759
26,60256935927,176999784087
27,60256935927,1862675906441
28,60256935927,903251490459
29,60256935927,2036553027585
30,60256935927,513462207093
31,60256935927,602894098941
32,60256935927,750769759733
33,60256935927,1570126815067
34,60256935927,669153078565
35,60256935927,99651569959
36,60256935927,1667596147203
37,60256935927,1193165074619
38,60256935927,129843536097
39,60256935927,2000949496043
40,60256935927,605881984273
41,60256935927,760458368423
42,60256935927,2775806486739
43,60256935927,2326775783419
44,60256935927,815589570111
45,60256935927,669153078565
46,60256935927,3402382559143
47,60256935927,1149767921871
48,60256935927,2076544816347
49,60256935927,2785605977385
50,60256935927,829339774201
51,60256935927,99651569959
52,60256935927,676791645839
53,60256935927,987794296865
54,60256935927,808024832013
55,60256935927,1369767926935
56,60256935927,1235219029819
57,60256935927,739067714317
58,60256935927,906809856555
59,60256935927,1834906162559
60,60256935927,192167510751
61,60256935927,895621525259
62,60256935927,214904492917
63,60256935927,1303555585957
64,60256935927,1668015420417
65,60256935927,1046529847847
66,60256935927,964457251397
67,60256935927,2235120021625
68,60256935927,1393632912903
69,60256935927,1955679249065
70,60256935927,269038279927
71,60256935927,1866606689867
72,60256935927,914240956489
73,60256935927,1494664185529
74,60256935927,1442098184789
75,60256935927,914240956489
76,60256935927,1310834783975
77,60256935927,318121203929
78,60256935927,269647236613
79,60256935927,3261022150707
80,60256935927,1632248891019
81,60256935927,561239686589
82,60256935927,521493423299
83,60256935927,242806871265
84,60256935927,942288245573
85,60256935927,475932612787
86,60256935927,860427455967
87,60256935927,1324046312733
88,60256935927,830256461203
89,60256935927,306590445363
90,60256935927,264510407087
91,60256935927,393864344519
92,60256935927,561239686589
93,60256935927,515804657327
94,60256935927,1667596147203
95,60256935927,631039506085
96,60256935927,579315789277
97,60256935927,1415049783241
98,60256935927,2688697364509
99,60256935927,208435139353
100,60256935927,410990573963
101,60256935927,579315789277
102,60256935927,1512017109933
103,60256935927,256539758487
104,60256935927,2060161496099
105,60256935927,451321733471
106,60256935927,2955455412659
107,60256935927,1045891385517
108,60256935927,1961726948343
109,60256935927,685336873735
110,60256935927,2132065345073
111,60256935927,451321733471
112,60256935927,1738514542053
113,60256935927,675718035027
114,60256935927,1458625119731
115,60256935927,982787119785
116,60256935927,941088175815
117,60256935927,1442098184789
118,60256935927,101393569381
119,60256935927,968628556269
120,60256935927,1874300796591
121,60256935927,3225915357759
122,60256935927,775477058037
123,60256935927,2323421403583
124,60256935927,271858534435
125,60256935927,960729384475
126,60256935927,1791280196211
127,60256935927,1076142213671
128,60256935927,2145391216535
129,60256935927,422540622585
130,60256935927,903251490459
131,60256935927,1712704861639
132,60256935927,2579874586139
133,60256935927,1117017919537
134,27838641481,27838641481
135,27838641481,63605170879
136,27838641481,2593872138017
137,27838641481,904075233551
138,27838641481,2133705216079
139,27838641481,1102210218769
140,27838641481,3244299228679
141,27838641481,1149436213983
142,18015401933,18015401933
143,18015401933,2508248547217
144,18015401933,1824365155873
145,18015401933,1698756160971
146,18015401933,801696915017
147,18015401933,1824365155873
148,18015401933,1452422651535
149,18015401933,3110012493177
150,18015401933,1553524642547
151,18015401933,266760152319
152,18015401933,493563267465
153,18015401933,1302780125191
154,18015401933,197183582771
155,18015401933,393757026611
156,18015401933,730784176915
157,18015401933,2405108995305
158,18015401933,309552339635
159,18015401933,229617000441
160,18015401933,1408582732195
161,18015401933,3287634050487
162,18015401933,2832192450347
163,18015401933,229617000441
164,18015401933,1522426216609
165,18015401933,327996432335
166,18015401933,913898473099
167,18015401933,802699902417
168,18015401933,200565337271
169,18015401933,684138576577
170,18015401933,730784176915
171,18015401933,1865501789327
172,18015401933,1827524334099
173,18015401933,1412430862773
174,18015401933,1281804778739
175,18015401933,1666137812249
176,18015401933,1712621761103
177,18015401933,173742805153
178,18015401933,1361901531079
179,18015401933,1361901531079
180,18015401933,1283536685557
181,18015401933,684138576577
182,18015401933,465056036029
183,18015401933,1701167401921
184,18015401933,1994891531141
185,18015401933,605473698157
186,18015401933,1283536685557
187,18015401933,996694673265
188,18015401933,1501120532667
189,18015401933,1548294160561
190,18015401933,1363395752147
191,18015401933,3644114929117
192,18015401933,702015801957
193,18015401933,871581308195
194,18015401933,364467504127
195,18015401933,709829634419
