5,0.200
10,0.000
15,0.200
20,0.200
25,0.000
30,0.200
35,0.200
40,0.000
45,0.200
50,0.200
55,0.200
60,0.000
65,0.200
70,0.200
75,0.000
80,0.200
85,0.200
90,0.200
95,0.000
100,0.200
105,0.200
